,Unnamed: 0,Country Name,Counterpart-Area Name,Series Name,Series Code,Year,Value
840,29350,Ghana,"Germany, Fed. Rep. of","GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2021,36019437.3
841,29352,Ghana,"Germany, Fed. Rep. of","GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2021,53563344.3
842,29355,Ghana,"Germany, Fed. Rep. of","GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,37257121.1
843,29356,Ghana,"Germany, Fed. Rep. of","GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2021,291080.5
844,29357,Ghana,"Germany, Fed. Rep. of","GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,53854424.8
845,29371,Ghana,"Germany, Fed. Rep. of","PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2021,37257121.1
846,29372,Ghana,"Germany, Fed. Rep. of","PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2021,36019437.3
847,29374,Ghana,"Germany, Fed. Rep. of","PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2021,53563344.3
848,29378,Ghana,"Germany, Fed. Rep. of","PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,37257121.1
849,29379,Ghana,"Germany, Fed. Rep. of","PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,2021,291080.5
850,29380,Ghana,"Germany, Fed. Rep. of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,53854424.8
851,29390,Ghana,"Germany, Fed. Rep. of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2021,37257121.1
852,29391,Ghana,"Germany, Fed. Rep. of","PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2021,36019437.3
853,29393,Ghana,"Germany, Fed. Rep. of","PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2021,53563344.3
854,29396,Ghana,"Germany, Fed. Rep. of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2021,37257121.1
855,29397,Ghana,"Germany, Fed. Rep. of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2021,291080.5
856,29398,Ghana,"Germany, Fed. Rep. of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,53854424.8
857,30520,Ghana,India,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,8476000.0
858,30531,Ghana,India,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,17578000.0
859,30532,Ghana,India,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,17578000.0
860,30536,Ghana,India,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,17578000.0
861,30537,Ghana,India,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,17578000.0
862,30538,Ghana,India,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,17578000.0
863,30539,Ghana,India,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2021,17578000.0
864,30540,Ghana,India,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2021,3000.0
865,30545,Ghana,India,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,17578000.0
866,30561,Ghana,India,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2021,17578000.0
867,30562,Ghana,India,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2021,3000.0
868,30568,Ghana,India,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,17578000.0
869,30580,Ghana,India,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2021,17578000.0
870,30581,Ghana,India,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2021,3000.0
871,30586,Ghana,India,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2021,17578000.0
872,30940,Ghana,International Fund for Agricultural Dev.,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,1403197.0
873,30946,Ghana,International Fund for Agricultural Dev.,"CB, multilateral (TDS, current US$)",DT.TDS.MLAT.CB.CD,2021,403152.1
874,30947,Ghana,International Fund for Agricultural Dev.,"CB, official creditors (TDS, current US$)",DT.TDS.OFFT.CB.CD,2021,403152.1
875,30950,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, central bank (PPG) (TDS, current US$)",DT.TDS.DECB.CD,2021,403152.1
876,30951,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,8454797.4
877,30952,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,8857949.5
878,30956,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,8857949.5
879,30957,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,8857949.5
880,30958,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,8857949.5
881,30963,Ghana,International Fund for Agricultural Dev.,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2021,8454797.4
882,30964,Ghana,International Fund for Agricultural Dev.,"GG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.GG.CD,2021,6993193.1
883,30965,Ghana,International Fund for Agricultural Dev.,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,8454797.4
884,30969,Ghana,International Fund for Agricultural Dev.,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2021,8857949.5
885,30987,Ghana,International Fund for Agricultural Dev.,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,2021,7396345.2
886,30988,Ghana,International Fund for Agricultural Dev.,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,8857949.5
887,31004,Ghana,International Fund for Agricultural Dev.,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2021,8857949.5
888,31005,Ghana,International Fund for Agricultural Dev.,"PS, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.PS.CD,2021,7396345.2
889,31006,Ghana,International Fund for Agricultural Dev.,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2021,8857949.5
890,31168,Ghana,International Monetary Fund,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,119345846.0
891,31178,Ghana,International Monetary Fund,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,2021,119345846.0
892,31570,Ghana,Israel,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,4894889.2
893,31581,Ghana,Israel,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,27771157.4
894,31582,Ghana,Israel,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,27771157.4
895,31586,Ghana,Israel,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,27771157.4
896,31587,Ghana,Israel,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,27771157.4
897,31588,Ghana,Israel,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,27771157.4
898,31592,Ghana,Israel,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2021,27771157.4
899,31597,Ghana,Israel,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,27771157.4
900,31614,Ghana,Israel,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2021,27771157.4
901,31620,Ghana,Israel,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,27771157.4
902,31633,Ghana,Israel,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2021,27771157.4
903,31638,Ghana,Israel,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,27771157.4
904,31640,Ghana,Italy,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,7514846.7
905,31651,Ghana,Italy,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,23052156.0
906,31652,Ghana,Italy,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,23052156.0
907,31656,Ghana,Italy,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,23052156.0
908,31657,Ghana,Italy,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,23052156.0
909,31658,Ghana,Italy,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,23052156.0
910,31659,Ghana,Italy,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2021,5916.3
911,31660,Ghana,Italy,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2021,5916.3
912,31662,Ghana,Italy,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2021,23046239.7
913,31665,Ghana,Italy,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,5916.3
914,31667,Ghana,Italy,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,23046239.7
915,31681,Ghana,Italy,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2021,5916.3
916,31682,Ghana,Italy,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2021,5916.3
917,31684,Ghana,Italy,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2021,23046239.7
918,31688,Ghana,Italy,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,5916.3
919,31690,Ghana,Italy,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,23046239.7
920,31700,Ghana,Italy,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2021,5916.3
921,31701,Ghana,Italy,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2021,5916.3
922,31703,Ghana,Italy,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2021,23046239.7
923,31706,Ghana,Italy,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2021,5916.3
924,31708,Ghana,Italy,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,23046239.7
925,32200,Ghana,"Korea, Republic of","Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,21968474.2
926,32211,Ghana,"Korea, Republic of","Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,124969339.3
927,32212,Ghana,"Korea, Republic of","Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,124969339.3
928,32216,Ghana,"Korea, Republic of","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,124969339.3
929,32217,Ghana,"Korea, Republic of","Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,124969339.3
930,32218,Ghana,"Korea, Republic of","Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,124969339.3
931,32219,Ghana,"Korea, Republic of","GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2021,4196940.5
932,32220,Ghana,"Korea, Republic of","GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2021,4196940.5
933,32225,Ghana,"Korea, Republic of","GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,4196940.5
934,32226,Ghana,"Korea, Republic of","GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2021,120772398.8
935,32227,Ghana,"Korea, Republic of","GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,120772398.8
936,32241,Ghana,"Korea, Republic of","PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2021,4196940.5
937,32242,Ghana,"Korea, Republic of","PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2021,4196940.5
938,32248,Ghana,"Korea, Republic of","PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,4196940.5
939,32249,Ghana,"Korea, Republic of","PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,2021,120772398.8
940,32250,Ghana,"Korea, Republic of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,120772398.8
941,32260,Ghana,"Korea, Republic of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2021,4196940.5
942,32261,Ghana,"Korea, Republic of","PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2021,4196940.5
943,32266,Ghana,"Korea, Republic of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2021,4196940.5
944,32267,Ghana,"Korea, Republic of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2021,120772398.8
945,32268,Ghana,"Korea, Republic of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,120772398.8
946,32340,Ghana,Kuwait,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,1044286.2
947,32351,Ghana,Kuwait,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,3570464.0
948,32352,Ghana,Kuwait,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,3570464.0
949,32356,Ghana,Kuwait,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,3570464.0
950,32357,Ghana,Kuwait,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,3570464.0
951,32358,Ghana,Kuwait,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,3570464.0
952,32359,Ghana,Kuwait,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2021,3570464.0
953,32360,Ghana,Kuwait,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2021,2191343.3
954,32365,Ghana,Kuwait,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,3570464.0
955,32381,Ghana,Kuwait,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2021,3570464.0
956,32382,Ghana,Kuwait,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2021,2191343.3
957,32388,Ghana,Kuwait,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,3570464.0
958,32400,Ghana,Kuwait,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2021,3570464.0
959,32401,Ghana,Kuwait,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2021,2191343.3
960,32406,Ghana,Kuwait,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2021,3570464.0
961,33740,Ghana,Mauritius,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,1838000.0
962,33751,Ghana,Mauritius,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,21379000.0
963,33752,Ghana,Mauritius,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,21379000.0
964,33756,Ghana,Mauritius,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,21379000.0
965,33757,Ghana,Mauritius,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,21379000.0
966,33758,Ghana,Mauritius,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,21379000.0
967,33762,Ghana,Mauritius,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2021,21379000.0
968,33767,Ghana,Mauritius,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,21379000.0
969,33784,Ghana,Mauritius,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2021,21379000.0
970,33790,Ghana,Mauritius,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,21379000.0
971,33803,Ghana,Mauritius,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2021,21379000.0
972,33808,Ghana,Mauritius,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,21379000.0
973,34440,Ghana,Multiple Lenders,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,1449000.0
974,34451,Ghana,Multiple Lenders,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,11696000.0
975,34452,Ghana,Multiple Lenders,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,11696000.0
976,34456,Ghana,Multiple Lenders,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,11696000.0
977,34457,Ghana,Multiple Lenders,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,11696000.0
978,34458,Ghana,Multiple Lenders,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,11696000.0
979,34466,Ghana,Multiple Lenders,"GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2021,11696000.0
980,34467,Ghana,Multiple Lenders,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,11696000.0
981,34489,Ghana,Multiple Lenders,"PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,2021,11696000.0
982,34490,Ghana,Multiple Lenders,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,11696000.0
983,34507,Ghana,Multiple Lenders,"PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2021,11696000.0
984,34508,Ghana,Multiple Lenders,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,11696000.0
985,34790,Ghana,Netherlands,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,8063876.5
986,34801,Ghana,Netherlands,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,44961288.4
987,34802,Ghana,Netherlands,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,44961288.4
988,34806,Ghana,Netherlands,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,44961288.4
989,34807,Ghana,Netherlands,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,44961288.4
990,34808,Ghana,Netherlands,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,44961288.4
991,34812,Ghana,Netherlands,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2021,44961288.4
992,34817,Ghana,Netherlands,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2021,44961288.4
993,34834,Ghana,Netherlands,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2021,44961288.4
994,34840,Ghana,Netherlands,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2021,44961288.4
995,34853,Ghana,Netherlands,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2021,44961288.4
996,34858,Ghana,Netherlands,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2021,44961288.4
997,35140,Ghana,Nigeria,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2021,43000.0
998,35151,Ghana,Nigeria,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2021,177000.0
999,35152,Ghana,Nigeria,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2021,177000.0
1000,35156,Ghana,Nigeria,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2021,177000.0
1001,35157,Ghana,Nigeria,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2021,177000.0
1002,35158,Ghana,Nigeria,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2021,177000.0
1003,35159,Ghana,Nigeria,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2021,177000.0
1004,35165,Ghana,Nigeria,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2021,177000.0
1005,35181,Ghana,Nigeria,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2021,177000.0
1006,35188,Ghana,Nigeria,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2021,177000.0
1007,35200,Ghana,Nigeria,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2021,177000.0
